Gene	Class
Creg2	Intron
Crhbp	Intron
Crhr1	Intron
Crim1	Intron
Crppa	Intron
Crtac1	Intron
Cry1	Intron
Crybg1	Intron
Crybg3	Intron
Crygs	Intron
Cryl1	Intron
Cs	Intron
Csl	Intron
Csmd3	Intron
Csnk1g3	Intron
Csrnp2	Intron
Csrnp3	Intron
Csrp1	Intron
Csrp2	Intron
Cstf2t	Intron
Ctdp1	Intron
Ctdsp2	Intron
Ctif	Intron
Ctnna1	Intron
Ctnna3	Intron
Ctnnd2	Intron
Ctxn3	Intron
Cubn	Intron
Cuedc1	Intron
Cwc22	Intron
Cxxc5	Intron
Cybrd1	Intron
Cyp2c23	Intron
Cyp46a1	Intron
Cyth4	Intron
Cyyr1	Intron
D030018L15Rik	Intron
D030024E09Rik	Intron
D030045P18Rik	Intron
D130009I18Rik	Intron
D14Ertd670e	Intron
D1Ertd622e	Intron
D230017M19Rik	Intron
D430041D05Rik	Intron
D630013N20Rik	Intron
D630024D03Rik	Intron
D730045A05Rik	Intron
D830005E20Rik	Intron
D930020B18Rik	Intron
Daam1	Intron
Dab2	Intron
Dab2ip	Intron
Dach1	Intron
Dad1	Intron
Dapk1	Intron
Dazl	Intron
Dbx2	Intron
Dcaf13	Intron
Dcaf17	Intron
Dcaf5	Intron
Dcc	Intron
Dcdc2a	Intron
Dcdc2c	Intron
Dclre1a	Intron
Dcn	Intron
Dcp2	Intron
Dcstamp	Intron
Ddc	Intron
Ddhd1	Intron
Ddr2	Intron
Ddx11	Intron
Ddx31	Intron
Defb43	Intron
Defb48	Intron
Dennd1a	Intron
Dennd3	Intron
Deptor	Intron
Derl1	Intron
Dgkb	Intron
Dgkh	Intron
Dhtkd1	Intron
Diaph1	Intron
Diaph3	Intron
Dio2	Intron
Dip2b	Intron
Dip2c	Intron
Dipk1c	Intron
Dlg1	Intron
Dlg5	Intron
Dlgap1	Intron
Dmc1	Intron
Dmrt3	Intron
Dnah17	Intron
Dnah2	Intron
Dnah7b	Intron
Dnah7c	Intron
Dnah9	Intron
Dnajc24	Intron
Dnajc7	Intron
Dnal4	Intron
Dner	Intron
Dnm3	Intron
Dnm3os	Intron
Dnmt3a	Intron
Doc2b	Intron
Dock10	Intron
Dock2	Intron
Dock4	Intron
Dock8	Intron
Dock9	Intron
Dok6	Intron
Dot1l	Intron
Dpf3	Intron
Dph6	Intron
Dpp10	Intron
Dpp4	Intron
Dppa1	Intron
Dpt	Intron
Dpys	Intron
Dpysl2	Intron
Dpysl3	Intron
Dreh	Intron
Drosha	Intron
Dsc2	Intron
Dscam	Intron
Dse	Intron
Dsg2	Intron
Dst	Intron
Dtna	Intron
Dtnb	Intron
Dtnbp1	Intron
Dtwd2	Intron
Dupd1	Intron
Dusp10	Intron
Dusp14	Intron
Dusp22	Intron
Dusp6	Intron
Dync1i2	Intron
Dyrk1a	Intron
E130119H09Rik	Intron
E2f6	Intron
E2f7	Intron
Ebf1	Intron
Ebf2	Intron
Echdc3	Intron
Edem3	Intron
Edil3	Intron
Ednrb	Intron
Eea1	Intron
Eef1e1	Intron
Eef2kmt	Intron
Efcab11	Intron
Efcab3	Intron
Efcab5	Intron
Efcab6	Intron
Efemp1	Intron
Efhb	Intron
Efna5	Intron
Efr3a	Intron
Efr3b	Intron
Egfr	Intron
Egln3	Intron
Egr3	Intron
Ehbp1	Intron
Ehd3	Intron
Ehmt1	Intron
Eif3d	Intron
Eif3h	Intron
Eipr1	Intron
Elfn2	Intron
Elk3	Intron
Elmo1	Intron
Elmsan1	Intron
Elp3	Intron
Elp4	Intron
Eml1	Intron
Eml4	Intron
Eml6	Intron
En1	Intron
Enah	Intron
Enkur	Intron
Eno4	Intron
Enox1	Intron
Enpp3	Intron
Enthd1	Intron
Entpd1	Intron
Entpd4b	Intron
Epb41l2	Intron
Epb41l3	Intron
Epb41l4a	Intron
Epb41l4aos	Intron
Epc2	Intron
Epg5	Intron
Epha3	Intron
Epha4	Intron
Epha6	Intron
Epm2a	Intron
Erbb4	Intron
Erc2	Intron
Erg	Intron
Erg28	Intron
Ergic1	Intron
Erich6b	Intron
Ermn	Intron
Esd	Intron
Espl1	Intron
Esr1	Intron
Esrrb	Intron
Esrrg	Intron
Esyt1	Intron
Etl4	Intron
Ets2	Intron
Etv1	Intron
Etv5	Intron
Eva1c	Intron
Evl	Intron
Ext1	Intron
Extl3	Intron
Eya1	Intron
Eya4	Intron
Eyelinc18	Intron
Ezr	Intron
F2	Intron
F2r	Intron
F2rl2	Intron
F930015N05Rik	Intron
Fads2	Intron
Fads6	Intron
Fam107b	Intron
Fam120a	Intron
Fam124a	Intron
Fam124b	Intron
Fam129a	Intron
Fam135a	Intron
Fam135b	Intron
Fam13c	Intron
Fam160b1	Intron
Fam163a	Intron
Fam172a	Intron
Fam178b	Intron
Fam189a2	Intron
Fam20a	Intron
Fam222b	Intron
Fam49a	Intron
Fam91a1	Intron
Fancc	Intron
Fancl	Intron
Fap	Intron
Farp1	Intron
Fars2	Intron
Fat2	Intron
Fau	Intron
Fbh1	Intron
Fbln1	Intron
Fbn2	Intron
Fbxl16	Intron
Fbxl17	Intron
Fbxl7	Intron
Fbxo28	Intron
Fbxo32	Intron
Fbxo34	Intron
Fbxo36	Intron
Fbxo38	Intron
Fbxo47	Intron
Fbxw11	Intron
Fcnb	Intron
Fdft1	Intron
Fer	Intron
Fer1l5	Intron
Fgd4	Intron
Fgd6	Intron
Fgf1	Intron
Fgf10	Intron
Fgf12	Intron
Fgf14	Intron
Fgf9	Intron
Fhit	Intron
Fhitos	Intron
Fhl2	Intron
Fhod3	Intron
Fig4	Intron
Fign	Intron
Filip1l	Intron
Fkbpl	Intron
Flnb	Intron
Flrt1	Intron
Flrt2	Intron
Fmn1	Intron
Fmn2	Intron
Fmnl2	Intron
Fmod	Intron
Fn1	Intron
Fnbp1	Intron
Fndc1	Intron
Fndc3a	Intron
Foxa1	Intron
Foxc1	Intron
Foxg1	Intron
Foxn1	Intron
Foxn2	Intron
Foxn3	Intron
Foxo3	Intron
Foxp4	Intron
Frmd4a	Intron
Frmd6	Intron
Frs2	Intron
Fshr	Intron
Fstl4	Intron
Fut8	Intron
Fxn	Intron
Fyb	Intron
Fyn	Intron
Fzd5	Intron
G730013B05Rik	Intron
Gabra1	Intron
Gabrr3	Intron
Gad1	Intron
Galc	Intron
Galm	Intron
Galnt13	Intron
Galnt14	Intron
Galnt16	Intron
Galnt3	Intron
Galr1	Intron
Gap43	Intron
Gapvd1	Intron
Garem1	Intron
Garnl3	Intron
Gas1	Intron
Gas7	Intron
Gatd3a	Intron
Gbe1	Intron
Gbf1	Intron
Gca	Intron
Gcc2	Intron
Gcg	Intron
Gcnt2	Intron
Gda	Intron
Gfm2	Intron
Gfod1	Intron
Gfra1	Intron
Gje1	Intron
Gli2	Intron
Gli3	Intron
Glis3	Intron
Glp1r	Intron
Glp2r	Intron
Glra1	Intron
Glt8d2	Intron
Gm10248	Intron
Gm10389	Intron
Gm10421	Intron
Gm10466	Intron
Gm10532	Intron
Gm10549	Intron
Gm10556	Intron
Gm10790	Intron
Gm10845	Intron
Gm11186	Intron
Gm11201	Intron
Gm11346	Intron
Gm11762	Intron
Gm12159	Intron
Gm12171	Intron
Gm12295	Intron
Gm12296	Intron
Gm1322	Intron
Gm13375	Intron
Gm13497	Intron
Gm13546	Intron
Gm13629	Intron
Gm13872	Intron
Gm13889	Intron
Gm14015	Intron
Gm14461	Intron
Gm14486	Intron
Gm15290	Intron
Gm15486	Intron
Gm15509	Intron
Gm15915	Intron
Gm15934	Intron
Gm15941	Intron
Gm16291	Intron
Gm16294	Intron
Gm16364	Intron
Gm16523	Intron
Gm16573	Intron
Gm16863	Intron
Gm17634	Intron
Gm17746	Intron
Gm17751	Intron
Gm19303	Intron
Gm19557	Intron
Gm19582	Intron
Gm1968	Intron
Gm19689	Intron
Gm20063	Intron
Gm20098	Intron
Gm20110	Intron
Gm20125	Intron
Gm20139	Intron
Gm20172	Intron
Gm20187	Intron
Gm20491	Intron
Gm20597	Intron
Gm20740	Intron
Gm20743	Intron
Gm20753	Intron
Gm20757	Intron
Gm20758	Intron
Gm26688	Intron
Gm26760	Intron
Gm2721	Intron
Gm28178	Intron
Gm28590	Intron
Gm28881	Intron
Gm29536	Intron
Gm29571	Intron
Gm29669	Intron
Gm29684	Intron
Gm29685	Intron
Gm29687	Intron
Gm29968	Intron
Gm30726	Intron
Gm30790	Intron
Gm31369	Intron
Gm31508	Intron
Gm31641	Intron
Gm32123	Intron
Gm32461	Intron
Gm32865	Intron
Gm32926	Intron
Gm33035	Intron
Gm33340	Intron
Gm34068	Intron
Gm34184	Intron
Gm35496	Intron
Gm35725	Intron
Gm36173	Intron
Gm36201	Intron
Gm36536	Intron
Gm36908	Intron
Gm38397	Intron
Gm38407	Intron
Gm38409	Intron
Gm41341	Intron
Gm4632	Intron
Gm46545	Intron
Gm4814	Intron
Gm4832	Intron
Gm4922	Intron
Gm4926	Intron
Gm5083	Intron
Gm5086	Intron
Gm5087	Intron
Gm5089	Intron
Gm5134	Intron
Gm5136	Intron
Gm5177	Intron
Gm536	Intron
Gm5415	Intron
Gm5424	Intron
Gm5468	Intron
Gm5524	Intron
Gm5622	Intron
Gm6498	Intron
Gm6878	Intron
Gm6994	Intron
Gm805	Intron
Gm8580	Intron
Gm8633	Intron
Gm8883	Intron
Gm9530	Intron
Gm973	Intron
Gm9839	Intron
Gm9866	Intron
Gm9920	Intron
Gm9961	Intron
Gmds	Intron
Gmpr	Intron
Gna14	Intron
Gnaq	Intron
Gng2	Intron
Gng4	Intron
Gng7	Intron
Gnptab	Intron
Golm1	Intron
Golph3	Intron
Gosr2	Intron
Gpa33	Intron
Gpatch2	Intron
Gpatch2l	Intron
Gpc1	Intron
Gpc5	Intron
Gpc6	Intron
Gpd2	Intron
Gpld1	Intron
Gpr107	Intron
Gpr135	Intron
Gpr15	Intron
Gpr151	Intron
Gpr155	Intron
Gpr156	Intron
Gpr158	Intron
Gpr180	Intron
Gpr21	Intron
Gpr22	Intron
Gpr39	Intron
Gpr84	Intron
Gprc6a	Intron
Gramd4	Intron
Grb10	Intron
Grb14	Intron
Grb2	Intron
Greb1l	Intron
Grem2	Intron
Grhl2	Intron
Gria1	Intron
Grid1	Intron
Grik1	Intron
Grik2	Intron
Grin2a	Intron
Grip1	Intron
Grip1os1	Intron
Grip1os2	Intron
Grm1	Intron
Gsk3b	Intron
Gskip	Intron
Gsn	Intron
Gsto2	Intron
Gtdc1	Intron
Gtf2a1	Intron
Gtf3c3	Intron
Gtf3c4	Intron
Gtpbp8	Intron
Gucd1	Intron
Gucy1b2	Intron
Gucy2g	Intron
Gulp1	Intron
Gypc	Intron
Gzmk	Intron
Gzmn	Intron
H2afy	Intron
Hacl1	Intron
Has2os	Intron
Hbp1	Intron
Hcn1	Intron
Hdac2	Intron
Hdac4	Intron
Hdac5	Intron
Hdac9	Intron
Heatr5a	Intron
Hebp2	Intron
Heca	Intron
Hectd1	Intron
Hectd2	Intron
Hectd2os	Intron
Hecw1	Intron
Hecw2	Intron
Heg1	Intron
Helb	Intron
Hells	Intron
Helz	Intron
Hexb	Intron
Hgd	Intron
Hhat	Intron
Hhex	Intron
Hibch	Intron
Hivep1	Intron
Hivep2	Intron
Hlcs	Intron
Hlf	Intron
Hlx	Intron
Hmbox1	Intron
Hmcn1	Intron
Hnf1b	Intron
Hnrnpa1l2-ps2	Intron
Hpcal1	Intron
Hps1	Intron
Hpse2	Intron
Hs1bp3	Intron
Hs3st5	Intron
Hs6st1	Intron
Hs6st3	Intron
Hsd17b12	Intron
Hsf2bp	Intron
Hspa12a	Intron
Htr1f	Intron
Htr2a	Intron
Hunk	Intron
Ica1l	Intron
Ice1	Intron
Id4	Intron
Ide	Intron
Ifi202b	Intron
Ifih1	Intron
Ifitm7	Intron
Ifngas1	Intron
Ift140	Intron
Ift43	Intron
Ift57	Intron
Ift88	Intron
Igf1	Intron
Igf2bp2	Intron
Igfbp2	Intron
Igfn1	Intron
Igsf11	Intron
Ikzf2	Intron
Ikzf3	Intron
Il10rb	Intron
Il17rd	Intron
Il1r1	Intron
Il1r2	Intron
Il1rl2	Intron
Il3ra	Intron
Ildr2	Intron
Ilkap	Intron
Immp2l	Intron
Ina	Intron
Inf2	Intron
Inhba	Intron
Inhbb	Intron
Inhbc	Intron
Inpp4a	Intron
Inpp5d	Intron
Insyn2b	Intron
Ipcef1	Intron
Ipmk	Intron
Iqca	Intron
Iqgap2	Intron
Irak3	Intron
Irs1	Intron
Itga2	Intron
Itga4	Intron
Itgav	Intron
Itgb1bp1	Intron
Itgb6	Intron
Itgb8	Intron
Itgbl1	Intron
Itm2c	Intron
Itpk1	Intron
Itpkb	Intron
Itsn1	Intron
Jade2	Intron
Jak2	Intron
Jarid2	Intron
Jcad	Intron
Jmjd1c	Intron
Jmy	Intron
Jph1	Intron
Kalrn	Intron
Kank1	Intron
Kat2b	Intron
Kat6b	Intron
Katnbl1	Intron
Kcna4	Intron
Kcnb2	Intron
Kcnc2	Intron
Kcne1	Intron
Kcne4	Intron
Kcng2	Intron
Kcng3	Intron
Kcnh1	Intron
Kcnh5	Intron
Kcnh7	Intron
Kcnh8	Intron
Kcnip1	Intron
Kcnj15	Intron
Kcnj3	Intron
Kcnj6	Intron
Kcnk10	Intron
Kcnk12	Intron
Kcnk13	Intron
Kcnk2	Intron
Kcnk5	Intron
Kcnk9	Intron
Kcnma1	Intron
Kcnmb1	Intron
Kcnmb4	Intron
Kcnmb4os1	Intron
Kcnn2	Intron
Kcnq3	Intron
Kcnq5	Intron
Kcnt1	Intron
Kcnt2	Intron
Kctd1	Intron
Kctd16	Intron
Kctd4	Intron
Kdm6b	Intron
Khdc1b	Intron
Khdrbs2	Intron
Khdrbs3	Intron
Kidins220	Intron
Kif13a	Intron
Kif13b	Intron
Kif14	Intron
Kif1a	Intron
Kif21b	Intron
Kif26a	Intron
Kif26b	Intron
Kif5c	Intron
Kif6	Intron
Kifc5b	Intron
Kitl	Intron
Klf12	Intron
Klf7	Intron
Klf9	Intron
Klhl29	Intron
Klhl3	Intron
Kpna3	Intron
Kremen1	Intron
Krt7	Intron
Krt80	Intron
Krt82	Intron
Ksr1	Intron
L3mbtl3	Intron
L3mbtl4	Intron
Lama2	Intron
Lama4	Intron
Lamb1	Intron
Lamb3	Intron
Lamc1	Intron
Lamc2	Intron
Lamc3	Intron
Laptm4b	Intron
Larp1	Intron
Larp4b	Intron
Lasp1	Intron
Lats2	Intron
Lbr	Intron
Ldhal6b	Intron
Ldlrad3	Intron
Ldlrad4	Intron
Lemd1	Intron
Lemd3	Intron
Lgals3	Intron
Lgi1	Intron
Lgr4	Intron
Lgr6	Intron
Lgsn	Intron
Lhfpl2	Intron
Lhx4	Intron
Lifr	Intron
Lima1	Intron
Lims1	Intron
Lin52	Intron
Lin7a	Intron
Lipi	Intron
Litaf	Intron
Lman1	Intron
Lmnb1	Intron
Lmo7	Intron
Lmx1a	Intron
Lmx1b	Intron
Lncenc1	Intron
Lncppara	Intron
Lnpep	Intron
LOC100043315	Intron
Lonrf2	Intron
Loxhd1	Intron
Lpin1	Intron
Lpin2	Intron
Lpp	Intron
Lpxn	Intron
Lrch1	Intron
Lrch3	Intron
Lrfn2	Intron
Lrfn5	Intron
Lrig3	Intron
Lrmda	Intron
Lrp12	Intron
Lrp1b	Intron
Lrp2	Intron
Lrp5	Intron
Lrpprc	Intron
Lrrc18	Intron
Lrrc20	Intron
Lrrc3b	Intron
Lrrc4c	Intron
Lrrc52	Intron
Lrrc6	Intron
Lrrc63	Intron
Lrrc72	Intron
Lrrc75a	Intron
Lrrc9	Intron
Lrrfip1	Intron
Lrrk2	Intron
Lrrn2	Intron
Lrrn3	Intron
Lrrtm2	Intron
Lrrtm3	Intron
Lsamp	Intron
Ltbp1	Intron
Ltc4s	Intron
Ltv1	Intron
Luc7l3	Intron
Lvrn	Intron
Ly6g6g	Intron
Ly75	Intron
Ly86	Intron
Lypd6	Intron
Lypd6b	Intron
Lyplal1	Intron
Lyrm9	Intron
Lyst	Intron
Macc1	Intron
Malt1	Intron
Mamdc2	Intron
Man1a	Intron
Man2a1	Intron
Map1b	Intron
Map2	Intron
Map2k3os	Intron
Map2k6	Intron
Map3k1	Intron
Map3k13	Intron
Map3k2	Intron
Map3k4	Intron
Map3k5	Intron
Map3k7cl	Intron
Map4k3	Intron
Map4k4	Intron
Map7	Intron
Mapk1	Intron
Mapk14	Intron
Mapk8	Intron
Mapk9	Intron
Mapkap1	Intron
Mapkapk2	Intron
Mapre2	Intron
March10	Intron
March11	Intron
March3	Intron
March4	Intron
Marcks	Intron
Marf1	Intron
Mark1	Intron
Mark2	Intron
Mas1	Intron
Mast4	Intron
Max	Intron
Mb21d2	Intron
Mbd2	Intron
Mbnl2	Intron
Mboat1	Intron
Mboat2	Intron
Mbp	Intron
Mcc	Intron
Mcm6	Intron
Mctp1	Intron
Mcu	Intron
Mcur1	Intron
Mdc1	Intron
Mdga1	Intron
Mdga2	Intron
Mdm1	Intron
Med13	Intron
Med27	Intron
Med30	Intron
Mef2c	Intron
Meg3	Intron
Megf10	Intron
Meis1	Intron
Meis2	Intron
Meox1	Intron
Mep1b	Intron
Metap2	Intron
Mettl15	Intron
Mettl24	Intron
Mex3c	Intron
Mgat4a	Intron
Mgat4c	Intron
Mgat5	Intron
Mgst3	Intron
Mia2	Intron
Mib1	Intron
Mir1190	Intron
Mir122	Intron
Mir1249	Intron
Mir125b-2	Intron
Mir129-2	Intron
Mir133c	Intron
Mir146	Intron
Mir151	Intron
Mir153	Intron
Mir181a-1	Intron
Mir181a-2	Intron
Mir194-1	Intron
Mir1943	Intron
Mir1950	Intron
Mir1951	Intron
Mir204	Intron
Mir218-2	Intron
Mir28c	Intron
Mir3066	Intron
Mir3075	Intron
Mir3080	Intron
Mir3081	Intron
Mir3085	Intron
Mir327	Intron
Mir331	Intron
Mir346	Intron
Mir3473f	Intron
Mir350	Intron
Mir365-2	Intron
Mir378b	Intron
Mir378c	Intron
Mir378d	Intron
Mir3967	Intron
Mir3970	Intron
Mir466f-4	Intron
Mir488	Intron
Mir496b	Intron
Mir5099	Intron
Mir5623	Intron
Mir5624	Intron
Mir568	Intron
Mir5709	Intron
Mir582	Intron
Mir598	Intron
Mir599	Intron
Mir6239	Intron
Mir6335	Intron
Mir6336	Intron
Mir6343	Intron
Mir6346	Intron
Mir6352	Intron
Mir6353	Intron
Mir6362	Intron
Mir6368	Intron
Mir6387	Intron
Mir6390	Intron
Mir6391	Intron
Mir6406	Intron
Mir6409	Intron
Mir6539	Intron
Mir6541	Intron
Mir6899	Intron
Mir690	Intron
Mir6904	Intron
Mir691	Intron
Mir6931	Intron
Mir6934	Intron
Mir694	Intron
Mir6995	Intron
Mir7210	Intron
Mir7211	Intron
Mir7212	Intron
Mir7219	Intron
Mir7220	Intron
Mir7224	Intron
Mir7236	Intron
Mir7239	Intron
Mir7578	Intron
Mir763	Intron
Mir7652	Intron
Mir7659	Intron
Mir7667	Intron
Mir7681	Intron
Mir8104	Intron
Mir9-2	Intron
Mir99ahg	Intron
Mirlet7a-1	Intron
Mirt1	Intron
Mis18bp1	Intron
Mkx	Intron
Mlana	Intron
Mllt6	Intron
Mmd	Intron
Mmrn2	Intron
Mms19	Intron
Mnd1-ps	Intron
Mocs1	Intron
Mogat1	Intron
Morc1	Intron
Moxd1	Intron
Mpeg1	Intron
Mpp7	Intron
Mpped1	Intron
Mpped2	Intron
Mprip	Intron
Mrc1	Intron
Mro	Intron
Mroh2b	Intron
Mroh5	Intron
Mrpl13	Intron
Mrps27	Intron
Mrps9	Intron
Mrrf	Intron
Mrtfa	Intron
Mrtfb	Intron
Msh3	Intron
Msh5	Intron
Msi2	Intron
Msra	Intron
Msrb3	Intron
Msx2	Intron
Mta3	Intron
Mtbp	Intron
Mtcl1	Intron
Mthfd1	Intron
Mtmr3	Intron
Mtpap	Intron
Mtrf1l	Intron
Mtss1	Intron
Mtx2	Intron
Mx1	Intron
Mxi1	Intron
Mybpc1	Intron
Mybph	Intron
Myh10	Intron
Myh15	Intron
Myh8	Intron
Myh9	Intron
Myl12b	Intron
Mylip	Intron
Myo10	Intron
Myo18a	Intron
Myo1b	Intron
Myo1d	Intron
Myo3b	Intron
Myo5b	Intron
Myo7b	Intron
Myocd	Intron
Myof	Intron
Myom1	Intron
Mypn	Intron
Myrfl	Intron
Myt1l	Intron
Mzt1	Intron
Nacc2	Intron
Nadk2	Intron
Nalcn	Intron
Nampt	Intron
Nars	Intron
Nav1	Intron
Nav3	Intron
Nbas	Intron
Ncald	Intron
Ncf2	Intron
Nck2	Intron
Nckap1l	Intron
Nckap5	Intron
Ncoa2	Intron
Ncoa7	Intron
Ncs1	Intron
Ndfip2	Intron
Ndst1	Intron
Ndufaf2	Intron
Ndufs1	Intron
Ndufs4	Intron
Ndufv2	Intron
Neb	Intron
Nebl	Intron
Nectin3	Intron
Nedd4l	Intron
Nedd9	Intron
Nek10	Intron
Nek7	Intron
Nell2	Intron
Neto1	Intron
Neurl1a	Intron
Neurog3	Intron
Nf1	Intron
Nf2	Intron
Nfam1	Intron
Nfasc	Intron
Nfatc1	Intron
Nfil3	Intron
Nfkbiz	Intron
Ngef	Intron
Ngly1	Intron
Nhlrc2	Intron
Nhsl1	Intron
Nin	Intron
Nkain2	Intron
Nlk	Intron
Nme7	Intron
Nmnat2	Intron
Nmur2	Intron
Nodal	Intron
Nol11	Intron
Nol4	Intron
Nos1ap	Intron
Nostrin	Intron
Nox3	Intron
Npas2	Intron
Npas3	Intron
Npcd	Intron
Npff	Intron
Npffr1	Intron
Npr3	Intron
Nptxr	Intron
Nr1h3	Intron
Nr2f1	Intron
Nr4a2	Intron
Nr6a1	Intron
Nrap	Intron
Nrbf2	Intron
Nrcam	Intron
Nrep	Intron
Nrg2	Intron
Nrg3os	Intron
Nrip1	Intron
Nrn1	Intron
Nron	Intron
Nrp2	Intron
Nrros	Intron
Nrxn1	Intron
Nrxn2	Intron
Nrxn3	Intron
Nsf	Intron
Nsg2	Intron
Nsmce2	Intron
Nsrp1	Intron
Nt5c2	Intron
Nt5dc3	Intron
Ntrk2	Intron
Nuak1	Intron
Nubpl	Intron
Nudcd3	Intron
Nudt4	Intron
Nuf2	Intron
Nuggc	Intron
Nup107	Intron
Nxn	Intron
Oacyl	Intron
Odc1	Intron
Odf1	Intron
Ofcc1	Intron
Oit1	Intron
Olfm1	Intron
Olfm4	Intron
Olfml2a	Intron
Olfml2b	Intron
Olfr1371	Intron
Olfr1395	Intron
Olig1	Intron
Onecut2	Intron
Onecut3	Intron
Opalin	Intron
Opn5	Intron
Oprm1	Intron
Optn	Intron
Osbp2	Intron
Osbpl1a	Intron
Osbpl6	Intron
Osbpl8	Intron
Osmr	Intron
Ostn	Intron
Otogl	Intron
Otub1	Intron
Otud1	Intron
Otx1	Intron
Otx2	Intron
Ovol1	Intron
Oxct1	Intron
Oxgr1	Intron
Oxr1	Intron
P2rx3	Intron
P3h2	Intron
P4ha1	Intron
P4ha2	Intron
Pabpc1	Intron
Pacrg	Intron
Pacsin2	Intron
Pam	Intron
Pamr1	Intron
Pantr1	Intron
Pantr2	Intron
Papln	Intron
Papolg	Intron
Paqr8	Intron
Pard3b	Intron
Pard3bos2	Intron
Parp1	Intron
Parp8	Intron
Parvb	Intron
Parvg	Intron
Patz1	Intron
Pax3	Intron
Pax9	Intron
Pbx1	Intron
Pbx3	Intron
Pcbp3	Intron
Pcca	Intron
Pcdh1	Intron
Pcdh15	Intron
Pcdh9	Intron
Pcdhac2	Intron
Pcdhb1	Intron
Pcdhb22	Intron
Pcdhgc3	Intron
Pced1b	Intron
Pcgf5	Intron
Pcmtd1	Intron
Pcnx	Intron
Pcnx4	Intron
Pcsk5	Intron
Pcx	Intron
Pde10a	Intron
Pde11a	Intron
Pde1a	Intron
Pde4d	Intron
Pde6a	Intron
Pde6c	Intron
Pde7b	Intron
Pde8b	Intron
Pde9a	Intron
Pdgfb	Intron
Pdhx	Intron
Pdia5	Intron
Pdss2	Intron
Pdxk	Intron
Pdxk-ps	Intron
Pdzd2	Intron
Pdzph1	Intron
Pdzrn4	Intron
Pebp4	Intron
Peg13	Intron
Pelo	Intron
Pemt	Intron
Perp	Intron
Pex13	Intron
Pex3	Intron
Pex7	Intron
Pfkp	Intron
Pgm5	Intron
Pgs1	Intron
Phactr1	Intron
Phactr2	Intron
Phf12	Intron
Phf21a	Intron
Phldb2	Intron
Phlpp1	Intron
Phospho1	Intron
Phyhip	Intron
Phyhipl	Intron
Pi4ka	Intron
Pias2	Intron
Pibf1	Intron
Pid1	Intron
Piezo2	Intron
Pign	Intron
Pigp	Intron
Pigr	Intron
Pik3c2b	Intron
Pik3c3	Intron
Pik3r1	Intron
Pip4k2a	Intron
Pip4k2b	Intron
Pip5k1b	Intron
Pitpnc1	Intron
Pitpnm3	Intron
Pitrm1	Intron
Pja2	Intron
Pkhd1	Intron
Pkhd1l1	Intron
Pknox1	Intron
Pkp1	Intron
Pkp4	Intron
Pla2g4a	Intron
Plaat1	Intron
Plagl1	Intron
Platr22	Intron
Plce1	Intron
Plcl1	Intron
Plcl2	Intron
Plekha6	Intron
Plekhg1	Intron
Plekhh2	Intron
Plekhm3	Intron
Plgrkt	Intron
Plpp1	Intron
Plxdc1	Intron
Plxdc2	Intron
Plxnb2	Intron
Plxnc1	Intron
Pnkd	Intron
Pnliprp2	Intron
Poldip3	Intron
Polq	Intron
Popdc3	Intron
Pou3f3	Intron
Pou4f1	Intron
Pou5f2	Intron
Pou6f2	Intron
Ppfia2	Intron
Pphln1	Intron
Ppm1b	Intron
Ppm1e	Intron
Ppm1h	Intron
Ppp1r12b	Intron
Ppp1r13b	Intron
Ppp1r14c	Intron
Ppp1r1c	Intron
Ppp1r2	Intron
Ppp2ca	Intron
Ppp2r2b	Intron
Ppp2r5c	Intron
Ppp2r5e	Intron
Ppp4r4	Intron
Ppp6r3	Intron
Prdm1	Intron
Prdm11	Intron
Prdm6	Intron
Prelid2	Intron
Prep	Intron
Prepl	Intron
Prex2	Intron
Prickle1	Intron
Prim2	Intron
Prkca	Intron
Prkce	Intron
Prkch	Intron
Prkcq	Intron
Prkd1	Intron
Prkg1	Intron
Prkn	Intron
Prlr	Intron
Pros1	Intron
Prox1	Intron
Prpf40a	Intron
Prpsap1	Intron
Prr18	Intron
Prrc1	Intron
Prrc2b	Intron
Prrx1	Intron
Prss52	Intron
Prune2	Intron
Psmb7	Intron
Psmc1	Intron
Psmc3	Intron
Psmd12	Intron
Psmd5	Intron
Psme4	Intron
Ptch1	Intron
Ptdss1	Intron
Pter	Intron
Ptges	Intron
Ptk2	Intron
Ptk2b	Intron
Ptk7	Intron
Ptp4a3	Intron
Ptpdc1	Intron
Ptpn14	Intron
Ptpn2	Intron
Ptpn20	Intron
Ptpn4	Intron
Ptprb	Intron
Ptprc	Intron
Ptprg	Intron
Ptprj	Intron
Ptprk	Intron
Ptprm	Intron
Ptprn2	Intron
Ptprq	Intron
Ptprr	Intron
Ptprs	Intron
Pvt1	Intron
Pxdn	Intron
Pygl	Intron
Qk	Intron
Qtrt2	Intron
Rab11fip3	Intron
Rab11fip4os1	Intron
Rab27b	Intron
Rab31	Intron
Rab32	Intron
Rab3c	Intron
Rabgap1l	Intron
Racgap1	Intron
Rad51b	Intron
Rai1	Intron
Rai14	Intron
Ralgps1	Intron
Ralgps2	Intron
Ramp1	Intron
Ranbp17	Intron
Ranbp3l	Intron
Rap1gap2	Intron
Rapgef1	Intron
Rapgef4	Intron
Rapgef5	Intron
Rara	Intron
Rarb	Intron
Rasal2	Intron
Rasgef1c	Intron
Rasgrf2	Intron
Rasgrp3	Intron
Rassf3	Intron
